Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Product Type,Product Style,Lot Size,Lot Width,Lot Dimensions,Open Date,Sold Out Date,Total Units Planned,Total Units Sold,Total Units Remaining,Total QMIs,Sales Change Date,Sales Rate,Last 3M Avg. Sales,Last 6M Avg. Sales,Last 12M Avg. Sales,Min. Unit Size,Max. Unit Size,Avg. Unit Size,Min. List Price,Max. List Price,Avg. List Price,Price Change Date,QMI Incentive %age,QMI Incentive Amt.,QMI Incentive Type,To Be Built Incentive %age,To Be Built Incentive Amt.,To Be Built Incentive Type,Broker Incentive %age,Broker Incentive Amt.,Broker Incentive Type,HOA Fee 1,HOA Fee 2,HOA Fee per Sqft,Assessments,Assessments Description,Project Characteristics,Office Phone No.,Website,Master Plan Key,Subdivision Universal ID,Survey Quarter,Annual Starts,Annual Closings,Quarterly Starts,Quarterly Closings,Excavation Count,Survey Stakes Count,Street Paving Count,Streets In Count,Vacant Developed Lot Count,Vacant Land Count,Under Construction Count,Finished Vacant Count,Models Count,Occupied Count,Future Inventory Count,VDL Months of Supply,Inventory Months of Supply,Finished Vacant Months of Supply,Profile Available,Active Adult,Zip Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAfPc000001cNO2KAM,Aqua at The Preserve,Lennar,,Active,,,Detached,Single-Family,4725,,45x105,3/30/2025,,56,27,29,4,10/13/2025,4.13,4,4.33,,1879,2623,2254,584347,652697,617913.67,10/13/2025,,,Closing Cost w/ Preferred Lender,,,Closing Cost w/ Preferred Lender,2.5,,Base Price,,,,1.88,,,(916) 304-9711,https://www.lennar.com/new-homes/california/sacramento/rancho-cordova/aqua-at-the-preserve,,C54DF42D-CAAA-4790-BF5C-1A06DE5EC953,2025Q3,29,21,0,21,0,0,0,0,27,0,1,4,3,21,0,11.2,4.6,2.3,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54188,-121.20228
aAfPc000001cNvtKAE,Lyric at Arbor Ranch,Lennar,,Active,,,Detached,Single-Family,6825,,65x105,3/19/2025,,56,18,38,6,11/5/2025,2.35,3.67,2.5,,2632,3427,3066,841697,929045,875941.33,11/5/2025,3.99,,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,,,No Incentives Confirmed,,,,1.06,"$6,072 Special Assessments",,(916) 202-0155,https://www.lennar.com/new-homes/california/sacramento/elk-grove/lyric-at-arbor-ranch,,A819A5A3-BB95-4467-AC62-0A10FFDD6B3A,2025Q3,41,0,19,0,0,0,0,0,15,0,31,7,3,0,0,4.4,,,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38485,-121.4046
aAfPc000001cPb7KAE,Harmony at Arbor Ranch,Lennar,,Active,,,Detached,Single-Family,4680,,45x104,3/19/2025,,74,31,43,5,11/5/2025,4.04,4.33,4.17,,1579,2179,1929,619990,697490,662115,11/5/2025,3.99,,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,,,No Incentives Confirmed,,,,1.06,"$4,452 Special Assessments",,(916) 202-0155,https://www.lennar.com/new-homes/california/sacramento/elk-grove/harmony-at-arbor-ranch,,2D646928-2E3C-4FD9-968F-17FCD97B13F6,2025Q3,44,0,19,0,0,0,0,0,30,0,29,11,4,0,0,8.2,,,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38412,-121.40273
aAfPc000001cPfxKAE,Symphony at Arbor Ranch,Lennar,,Active,,,Detached,Single-Family,5500,,55x100,3/5/2025,,113,22,91,9,11/5/2025,2.7,4.33,3.33,,2463,3025,2743,757990,823990,782490,11/5/2025,3.99,,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,,,No Incentives Confirmed,,,,1.6,"$5,364 Special Assessments",,(916) 202-0155,https://www.lennar.com/new-homes/california/sacramento/elk-grove/symphony-at-arbor-ranch,,95BC574E-B36D-44D1-A244-19B1F5471F6C,2025Q3,40,0,17,0,0,0,0,0,73,0,32,4,4,0,0,21.9,,,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.3857,-121.40604
aAfPc000001cPknKAE,Melody at Arbor Ranch,Lennar,,Active,,,Detached,Single-Family,3825,,45x80,2/23/2025,,38,37,1,1,12/4/2025,3.92,4.67,5.17,,1651,2107,1868,612251,672275,639842,12/4/2025,,,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,,,No Incentives Confirmed,,,,1.06,"$4,452 Special Assesment",,(916) 202-0155,https://www.lennar.com/new-homes/california/sacramento/elk-grove/melody-at-arbor-ranch,,10F0439E-CA16-46A8-813E-C93D047D6F57,2025Q3,37,0,14,0,0,0,0,0,1,0,26,8,3,0,0,0.3,,,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38656,-121.40419
aAfPc000001ct7uKAA,Rushmore at Liberty Ranch,Meritage Homes,,Active,,,Detached,Single-Family,5775,,55x105,3/2/2025,,70,12,58,9,10/13/2025,1.61,1.33,2,,,2805,1829,605990,699000,651778.5,11/27/2025,,,,,,,,,,,,,1.12,,,(916) 864-9835,https://www.meritagehomes.com/state/ca/sacramento/rushmore-at-liberty-ranch?utm_medium=listings&utm_source=bdx&utm_campaign=sacramento,,3768018A-6ED5-4181-B684-84E50FBAE1E5,2025Q3,26,13,0,13,0,0,0,0,46,0,2,10,1,13,0,21.2,12,9.2,TRUE,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Marengo Ranch Elementary School,5,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28052,-121.27939
aAfPc000001ct7vKAA,Vernon at Liberty Ranch,Meritage Homes,,Active,,,Detached,Single-Family,6825,,65x105,3/2/2025,,52,12,40,7,10/13/2025,1.61,1.67,2,,2239,2916,2592,650000,743431,709059.5,10/13/2025,,,,,,,,,,,,,1.12,,,(916) 864-9835,https://www.meritagehomes.com/state/ca/sacramento/vernon-at-liberty-ranch?utm_medium=listings&utm_source=bdx&utm_campaign=sacramento,,35E23CE0-F242-46FD-8581-FED9CB37D18E,2025Q3,26,10,6,2,0,0,0,0,26,0,6,9,1,10,0,12,19.2,10.8,TRUE,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Marengo Ranch Elementary School,5,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28052,-121.27939
aAfPc000001ct7wKAA,Monument at Liberty Ranch,Meritage Homes,,Active,,,Detached,Single-Family,6300,,60x105,4/5/2025,,50,9,41,11,10/13/2025,1.42,1,1.5,,1898,2896,2485,558990,694412,643519,11/15/2025,,,,,,,,,,,,,1.12,,,(916) 864-9819,https://www.meritagehomes.com/state/ca/sacramento/monument-at-liberty-ranch?utm_medium=listings&utm_source=bdx&utm_campaign=sacramento,,A3846554-4C05-423F-B94C-EC92F69B21CF,2025Q3,29,9,2,2,0,0,0,0,22,0,5,14,1,9,0,9.1,26.7,18.7,TRUE,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Marengo Ranch Elementary School,5,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28052,-121.27939
aAfPc000001cz5PKAQ,Cresleigh Ranch/Park Haven,Cresleigh Homes,,Active,,,Detached,Single-Family,3150,,45x70,4/14/2025,,71,4,67,5,11/10/2025,0.57,0.67,0.67,,1342,2547,1918,510000,615000,566800,11/10/2025,4,,Other,,30000,Other,2,,Base Price,91,,,1.6,,,(916) 693-6740,https://cresleigh.com/park-haven/,,C87F772F-899B-40EE-9D44-4B67BF4F7A8E,2025Q3,14,0,0,0,0,0,0,0,58,0,12,0,2,0,0,49.7,,,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55351,-121.22329
aAfPc000001dTBFKA2,Cherry Knolls,Richmond American Homes,,Active,,,Detached,Single-Family,3000,,50x60,4/11/2025,,125,25,100,3,11/4/2025,3.64,4,3.5,,1730,2070,1920,555950,599950,577283.33,11/26/2025,4.5,,Other,2,,Closing Cost w/ Preferred Lender,2,,Base Price,125,,,1.8,,,(916) 581-7003,https://www.richmondamerican.com/c/36300000?ch=online&ls=inventory-site&ta=buzzbuzz&td=link&utm_source=buzzbuzz&utm_medium=inventory-site&utm_campaign=nca-sac-community,,23C6AB71-9C5A-4EAF-AC9F-F625AFE57861,2025Q3,43,8,20,8,0,0,0,0,80,0,31,2,4,8,0,22.3,55.5,3,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.3823,-121.38747
aAfPc000001fCsuKAE,Bloom at Sunridge Park,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,,,Detached,Single-Family,6300,,60x105,5/17/2025,,55,6,49,4,11/18/2025,0.98,1.33,0.83,,2430,3375,2990,636490,743375,706285,12/13/2025,6,,Closing Cost w/ Preferred Lender,,30000,Closing Cost w/ Preferred Lender,,10000,Flat,0,,,1.06,,,(916) 844-4379 / 916-241-,https://www.tripointehomes.com/ca/sacramento/bloom-at-sunridge-park/,,202F5124-FC59-4EF1-A4A1-29E47A680449,2025Q3,16,0,6,0,0,0,0,0,39,0,9,5,2,0,0,29.3,,,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55723,-121.21837
aAfPc000001fffDKAQ,Freedom at Liberty,Woodside Homes,,Active,,,Detached,Single-Family,3825,,45x85,,,92,,92,3,9/2/2025,,,,,1933,2427,2232,550990,593990,576990,10/18/2025,,,,,,,,,,,,,,,,(877) 590-4395,https://www.woodsidehomes.com/findmyhome/northern-california/lincoln/lincoln,,D6608495-2DF3-4A0C-A676-D37C507E2D98,2025Q3,14,0,6,0,0,0,0,0,78,0,6,5,3,0,0,66.9,,,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Scott M. Leaman,6,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.86343,-121.32766
aAfPc000001fe5mKAA,Camellia Place,Century Communities,"Century Communities, Inc.",Active,,,Detached,Single-Family,,,,,,53,,53,,12/10/2025,,,,,1742,1999,1885,579990,599990,590323.33,12/9/2025,,,,,,,,,,,,,,,,(925) 218-2575,https://www.centurycommunities.com/find-your-new-home/california/northern-california-metro/sacramento/camellia-place/,,783D4DED-0E69-4A1D-918B-BFF7960C86FC,2025Q3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,53,,,,TRUE,Non Active Adult,95758,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Irene B. West Elementary School,5,"Edward Harris, Jr. Middle School",6,Monterey Trail High School,7,Laguna / Elk Grove,38.44847,-121.41747
aAfPc000001gsmbKAA,Cedar Grove at Summerfield,Lennar,,Active,,,Detached,Single-Family,,,,,,,,,6,11/18/2025,,,,,2018,2476,2286,654870,703170,686370,11/18/2025,,,,,,,,,,,,,,,,(916) 304-9711,https://www.lennar.com/new-homes/california/sacramento/galt/cedar-grove-at-summerfield,,,,,,,,,,,,,,,,,,,,,,TRUE,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Marengo Ranch Elementary School,5,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.29343,-121.28235
aAfPc000001gsufKAA,Cedar Glen at Summerfield,Lennar,,Active,,,Detached,Single-Family,,,,,,,,,7,11/18/2025,,,,,2673,3308,2907,748131,830773,785350.4,11/18/2025,,,,,,,,,,,,,,,,(916) 304-9711,https://www.lennar.com/new-homes/california/sacramento/galt/cedar-glen-at-summerfield,,,,,,,,,,,,,,,,,,,,,,TRUE,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Marengo Ranch Elementary School,5,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.29343,-121.28235
aAfPc000001iSTdKAM,Liberty/Legacy,Meritage Homes,,Active,,,Detached,Single-Family,4250,,50x85,8/16/2025,,104,6,98,6,10/24/2025,2.62,,,,2484,3173,2820,649000,712011,688333.67,12/5/2025,,,,,,,,,,,,,,,,(916) 864-9359,https://www.meritagehomes.com/state/ca/sacramento/legacy-at-liberty?utm_medium=listings&utm_source=bdx&utm_campaign=sacramento,,973CB542-972B-429D-8F13-44EA46ECCF65,2025Q3,21,0,6,0,0,0,0,0,83,0,11,7,3,0,0,47.4,,,TRUE,Non Active Adult,,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Scott M. Leaman,6,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.86085,-121.33284
aAfPc000001iwm9KAA,Seasons at Cypress,Richmond American Homes,,Active,,,Detached,Single-Family,4700,,47x100,8/2/2025,,157,9,148,7,12/4/2025,2.18,3,,,1720,2910,2374,549388,687575,618387.8,12/11/2025,,60000,Closing Cost w/ Preferred Lender,,60000,Closing Cost w/ Preferred Lender,3,,Base Price,0,,,1.06,,,(279) 888-7951,https://www.richmondamerican.com/c/36520000?ch=online&ls=inventory-site&ta=bdx&td=link&utm_source=bdx&utm_medium=inventory-site&utm_campaign=nca-sac-community,,F3B4208B-5564-4F40-9987-44289155EBCF,2025Q3,25,0,2,0,0,0,106,0,26,0,23,0,2,0,106,12.5,,,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54829,-121.19156
aAfPc000001m9OpKAI,Valley Vista,Keusder Homes Inc.,,Active,,,Detached,Single-Family,3627,,31x117,8/17/2024,,133,21,112,6,10/20/2025,1.47,0.67,1.17,1.5,1315,1539,1432,464990,667990,546590,10/20/2025,,20000,Other,,20000,Other,3,,Base Price,0,,,1.1,,,(916) 579-6398,https://keusderhomes.com/communities/valley-vista/,,20A88ACA-1B50-4570-B9A9-6C5EA7387425,2025Q3,10,20,7,3,0,0,0,0,94,0,15,4,0,20,0,112.8,11.4,2.4,TRUE,Non Active Adult,95838,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Del Paso Heights Elementary School,4,Rio Tierra Junior High School,2,Grant Union High School,4,Antelope,38.63751,-121.46906
aAfPc000001ndu5KAA,Calabria II at Antelope North,Lennar,,Active,,,Detached,Single-Family,4950,,45x110,,,85,0,85,4,12/9/2025,,,,,1233,1870,1550,538740,587740,563740,12/9/2025,,,,,,,,,,,,,,,,(916) 304-9711,https://www.lennar.com/new-homes/california/sacramento/antelope/calabria-ii-at-antelope-north,,C773A82A-54E9-4ACD-9F2B-B89FC5A0BFCF,2025Q3,0,0,0,0,0,0,60,0,25,0,0,0,0,0,60,,,,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75706,-121.39038
aAfPc000001ndhCKAQ,Windsor at Antelope North,Lennar,,Active,,,Detached,Single-Family,4950,,45x110,10/27/2025,,86,0,86,4,12/1/2025,,,,,1765,2179,1975,587740,635740,613990,12/1/2025,,,,,,,,,,,,,,,,(916) 304-9711,https://www.lennar.com/new-homes/california/sacramento/antelope/windsor-at-antelope-north,,4F4FBFBE-FD54-4AF1-BF7B-488451934C60,2025Q3,0,0,0,0,0,0,25,0,61,0,0,0,0,0,25,,,,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75706,-121.39038
aAfPc000001njs6KAA,Belvedere,Next Generation LLC,,Active,,,Attached,Townhomes,,,,9/6/2025,,18,3,15,5,11/17/2025,1.25,,,,1987,2540,2355,664990,819990,766656.67,11/17/2025,,20000,Closing Cost w/ Preferred Lender,,20000,Closing Cost w/ Preferred Lender,2,,Base Price,345,,,1.5,,Townhomes,916-580-6398,https://nextnewhomes.com/belvedere-historic-roseville/,,E1919D6F-3CB9-473D-A6BF-2F0B81D38DD8,2025Q3,0,3,0,0,0,0,0,0,0,0,0,14,1,3,0,,60,56,TRUE,Non Active Adult,95678,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Bradford Woodbridge Fundamental Elementa...,4,George A. Buljan Middle School,4,Roseville High School,8,Roseville,38.75297,-121.28495
aAf3x000001QYqLCAW,Aurora Heights at Twelve Bridges,KB Home,,Active,Twelve Bridges,"Placer Holdings, Inc.",Detached,Single-Family,1855,35,35x53,11/30/2023,,214,105,109,4,12/4/2025,4.3,2.33,4.67,5,1373,1803,1612,437990,487990,467139.17,12/9/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2,,Base Price,162,,,1.06,,,(916) 295-6010,https://www.kbhome.com/new-homes-sacramento/aurora-heights-at-twelve-bridges,3425,3DFCC9E7-3D0C-4AE2-8B5D-9FC34831BF75,2025Q3,53,58,15,12,0,0,0,0,110,0,21,4,3,76,0,24.9,5.8,0.8,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.85841,-121.29385
aAf3x000001QYeSCAW,Velare at Twelve Bridges,LGI Homes,,Active,Twelve Bridges,"Placer Holdings, Inc.",Detached,Single-Family,6000,,60x100,8/26/2023,,160,125,35,,12/11/2025,4.49,6.33,5.33,3.67,1223,1802,1512,464900,589900,517300,12/11/2025,,,Closing Cost w/ Preferred Lender,,,Closing Cost w/ Preferred Lender,,,Base Price,99,,,,"1.9 total tax rate, mello roos included in this amount",,(866) 890-8024,https://www.lgihomes.com/california/sacramento/twelve-bridges,3425,FC351387-0468-4CE0-A658-5ADD7A5728D5,2025Q3,17,30,1,2,0,0,0,0,37,0,0,21,0,102,0,26.1,8.4,8.4,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.85544,-121.288
aAfPc0000009yEfKAI,Millau/Twelve Bridges,Century Communities,"Century Communities, Inc.",Active,Twelve Bridges,"Placer Holdings, Inc.",Detached,Single-Family,2600,40,40x65,3/29/2024,,105,52,53,6,11/6/2025,2.67,3.33,3,2.92,1518,2151,1830,513990,607990,565242.5,12/3/2025,,,Other,,10000,Closing Cost w/ Preferred Lender,,15000,Flat,0,,,,,,(530) 902-7341,https://www.centurycommunities.com/find-your-new-home/california/northern-california-metro/lincoln/twelve-bridges/millau-collection/,3425,A71D7CB5-A902-490A-A577-EB16AE3309FD,2025Q3,28,42,15,7,0,0,0,0,40,0,15,6,2,42,0,17.1,6.6,1.7,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.8559,-121.29072
aAfPc0000009y8DKAQ,Rialto/Twelve Bridges,Century Communities,"Century Communities, Inc.",Active,Twelve Bridges,"Placer Holdings, Inc.",Detached,Single-Family,2860,44,44x65,3/29/2024,,79,55,24,7,11/6/2025,2.82,2.33,3.83,3.42,1118,2431,2047,525000,634990,603594,12/3/2025,,,Other,,10000,Closing Cost w/ Preferred Lender,,15000,Flat,0,,,,,,(530) 902-7341,https://www.centurycommunities.com/find-your-new-home/california/northern-california-metro/lincoln/twelve-bridges/rialto-collection/,3425,A2D10920-3D2B-40B5-973B-2FB79C8F18B8,2025Q3,34,43,16,9,0,0,0,0,10,0,18,6,2,43,0,3.5,7.3,1.7,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.8559,-121.29072
aAfPc000000SC6rKAG,Mountaingate at Bickford,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Bickford Ranch,Westland Capital Partners,Detached,Single-Family,6500,,,8/3/2024,,65,14,51,2,12/5/2025,0.86,2,1.17,1.08,2887,3743,3264,829000,981726,886242,12/13/2025,,,Other,,,Other,,12000,Flat,139.7,,,1.86,,,(916) 260-2006,https://www.tripointehomes.com/ca/sacramento/mountaingate-at-bickford/,3490,7190C32C-4724-4999-A74A-07FF1F20645E,2025Q3,5,4,0,1,0,0,0,0,42,0,3,14,2,4,0,100.8,57,42,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.8696,-121.22283
aAfPc000000G0fBKAS,Ridgeline at Bickford,Toll Brothers,,Active,Bickford Ranch,Westland Capital Partners,Detached,Single-Family,10625,,85x125,5/17/2024,,107,39,68,7,10/29/2025,2.21,2,2.83,2.58,3153,4095,3625,1050995,1204995,1135245,10/29/2025,3.49,,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,,,Flat,231.37,,,1.8,mello roos?,,(844) 849-5263,https://www.tollbrothers.com/luxury-homes-for-sale/California/Ridgeline-at-Bickford-by-Toll-Brothers,3490,86F1B63D-0545-4F28-8B79-090DAB07F206,2025Q3,33,22,0,6,0,0,0,0,66,0,13,5,2,22,0,24,10.9,2.7,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Carlin C. Coppin Elementary School,5,Glen Edwards Middle School,5,Del Oro High School; Lincoln High School,10; 6,Lincoln,38.87517,-121.23784
aAf3x000001QDzACAW,Trilogy Bickford Ranch,Shea Homes,,Active,Bickford Ranch,Westland Capital Partners,Detached,Single-Family,6000,,65'x105',8/1/2023,,196,65,131,13,12/8/2025,2.28,2.33,1.83,2.58,1448,2850,2118,477999,1220999,728943.44,12/8/2025,,,No Incentives Confirmed,,,No Incentives Confirmed,3,,Base Price,500,,,,,Active Adult,(279) 348-7400 / (209) 50,https://www.sheahomes.com//new-homes/california/sacramento/lincoln/trilogy-bickford-ranch,3490,1D2EC817-34D5-45C3-9C7A-E457E20158BD,2025Q3,23,35,6,5,0,0,0,0,106,0,7,30,5,49,0,55.3,14.4,10.3,TRUE,Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.87523,-121.2359
aAf3x000001YeklCAC,Regency at Folsom Ranch/Redwood,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,5250,50,50x105,10/2/2021,,168,139,29,1,12/4/2025,2.75,2,2.83,3.17,1542,1596,1567,659995,683995,669661.67,12/4/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,,12500,Flat,265,,,1.44,,Active Adult,(844) 790-5263,https://www.tollbrothers.com/luxury-homes-for-sale/California/Regency-at-Folsom-Ranch/Redwood-Collection,3497,189BF0C8-DA40-4D54-ADD9-1332F4DC88C3,2025Q3,31,54,0,7,0,0,0,0,24,0,2,15,3,124,0,9.3,4.4,3.3,TRUE,Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.6272,-121.11691
aAf3x000001YekqCAC,Regency at Folsom Ranch/Mendocino,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,5250,50,50x105,10/2/2021,,162,101,61,3,10/8/2025,2.07,1.67,1.67,5.42,,1925,1486,714995,794995,750797,12/10/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,,12500,Flat,265,,,1.44,,Active Adult,.,https://www.tollbrothers.com/luxury-homes-for-sale/California/Regency-at-Folsom-Ranch/Mendocino-Collection,3497,FBE43AB3-E915-4906-A3D7-62EBE7EEAB36,2025Q3,29,25,2,7,0,0,0,0,31,0,13,11,3,104,0,12.8,13,5.3,TRUE,Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62299,-121.1207
aAf3x000001YekvCAC,Regency at Folsom Ranch/Tahoe,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,5250,50,50x105,10/2/2021,,145,85,60,1,12/4/2025,1.68,1.33,0.83,1.75,2316,2441,2371,890995,905995,897661.67,12/4/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,,12500,Flat,265,,,1.44,,Active Adult,(844) 790-5263,https://www.tollbrothers.com/luxury-homes-for-sale/California/Regency-at-Folsom-Ranch/Tahoe-Collection,3497,E9728EC1-A2D5-4FF8-8F11-45DE745A94A5,2025Q3,25,25,1,9,0,0,0,0,21,0,5,10,3,106,0,10.1,8.6,4.8,TRUE,Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62195,-121.12091
